transaction_id,customer_id,id_tiempo,id_geografia,id_pago,id_envio,quantity,total_amount,shipping_cost,monto_total_con_envio
TXN_534456,CUST_80158,2275,,2,1,4,219.91,5.85,225.76
TXN_927246,CUST_65931,2276,,2,4,8,787.46,12.43,799.89
TXN_526962,CUST_94743,2277,,4,1,3,228.99,8.59,237.58
TXN_901984,CUST_52100,2278,,2,4,4,85.66,19.86,105.52
TXN_187652,CUST_22697,2279,,2,3,3,267.4,15.85,283.25
TXN_814585,CUST_59595,2280,,2,3,10,342.15,14.88,357.03
TXN_217872,CUST_77601,2281,,1,3,3,526.19,12.96,539.1500000000001
TXN_328767,CUST_34586,2282,,4,3,1,209.66,20.59,230.25
TXN_934725,CUST_34326,2283,,2,4,3,213.38,9.47,222.85
TXN_314425,CUST_35773,2284,,6,4,10,653.88,7.9,661.78
TXN_430700,CUST_53300,2285,,5,3,15,159.57,9.74,169.31
TXN_585974,CUST_77912,2286,,3,3,2,354.44,17.91,372.35
TXN_491170,CUST_15433,2287,,1,1,2,201.64,16.83,218.46999999999997
TXN_372682,CUST_77738,2288,,3,2,1,168.53,9.19,177.72
TXN_944859,CUST_51555,2289,,4,3,2,164.64,7.19,171.82999999999998
TXN_729253,CUST_62085,2290,,2,1,2,545.83,16.79,562.62
TXN_727556,CUST_85157,2291,,1,2,4,1169.57,5.97,1175.54
TXN_637727,CUST_60088,2292,,5,3,5,66.32,22.35,88.66999999999999
TXN_223629,CUST_57885,2293,,2,3,18,1560.81,19.87,1580.6799999999998
TXN_386253,CUST_45840,2294,,3,4,7,212.34,10.0,222.34
TXN_285228,CUST_70481,2295,,1,1,2,193.41,13.81,207.22
TXN_602719,CUST_19354,2296,,1,3,3,606.67,15.2,621.87
TXN_413571,CUST_76208,2297,,4,2,2,559.96,19.23,579.19
TXN_968425,CUST_22286,2298,,1,3,1,158.02,8.59,166.61
TXN_384379,CUST_83279,2299,,3,4,2,66.06,15.12,81.18
TXN_752393,CUST_43830,2300,,3,1,4,753.19,22.21,775.4000000000001
TXN_969776,CUST_20819,2301,,2,2,4,538.56,14.22,552.78
TXN_467259,CUST_26159,2302,,4,1,3,735.79,14.2,749.99
TXN_684271,CUST_41491,2303,,3,3,2,264.29,8.53,272.82
TXN_877522,CUST_58243,2304,,4,2,2,580.01,8.34,588.35
TXN_323556,CUST_79221,2305,,1,3,3,592.37,13.7,606.07
TXN_230593,CUST_97848,2306,,3,1,3,760.3,22.98,783.28
TXN_707967,CUST_80141,2307,,2,3,15,999.64,8.18,1007.8199999999999
TXN_815876,CUST_20138,2308,,5,3,12,1129.65,18.86,1148.51
TXN_352197,CUST_53555,2309,,3,1,4,1187.8,8.67,1196.47
TXN_978216,CUST_18376,2310,,3,1,2,352.22,8.68,360.90000000000003
TXN_777381,CUST_67248,2311,,2,3,15,753.89,9.77,763.66
TXN_482706,CUST_21409,2312,,6,4,6,248.04,10.87,258.90999999999997
TXN_686976,CUST_67085,2313,,3,1,2,176.78,8.71,185.49
TXN_812547,CUST_19407,2314,,3,1,1,63.85,11.61,75.46000000000001
TXN_457406,CUST_51361,2315,,2,3,12,406.59,13.78,420.36999999999995
TXN_139417,CUST_64447,2316,,3,1,2,301.95,14.09,316.03999999999996
TXN_605310,CUST_38419,2317,,4,2,1,44.3,23.17,67.47
TXN_395020,CUST_46261,2318,,4,1,4,1187.39,23.39,1210.7800000000002
TXN_686356,CUST_82215,2319,,1,3,4,927.25,6.53,933.78
TXN_517760,CUST_70871,2320,,2,2,1,246.68,12.04,258.72
TXN_393359,CUST_44849,2321,,4,3,4,431.39,15.63,447.02
TXN_404369,CUST_22744,2322,,1,2,4,943.45,20.32,963.7700000000001
TXN_598698,CUST_13925,2323,,2,1,1,254.5,17.09,271.59
TXN_105730,CUST_14401,2324,,4,2,2,52.98,12.8,65.78
TXN_439278,CUST_84167,2325,,2,2,2,248.45,19.7,268.15
TXN_948196,CUST_21249,2326,,6,4,16,1102.73,23.25,1125.98
TXN_657002,CUST_42448,2327,,4,3,1,113.41,18.7,132.10999999999999
TXN_916721,CUST_80671,2328,,1,1,2,301.74,16.63,318.37
TXN_871752,CUST_15412,2329,,4,1,2,446.74,22.7,469.44
TXN_675259,CUST_55096,2330,,2,2,1,175.15,20.49,195.64000000000001
TXN_489341,CUST_54202,2331,,1,2,3,784.19,9.67,793.86
TXN_484022,CUST_27952,2332,,1,1,1,88.49,10.2,98.69
TXN_883247,CUST_17332,2333,,4,1,4,827.74,6.76,834.5
TXN_467946,CUST_72656,2334,,3,1,1,282.3,6.54,288.84000000000003
TXN_621061,CUST_38358,2335,,6,4,6,350.21,22.78,372.99
TXN_434139,CUST_35223,2336,,6,4,4,256.73,17.71,274.44
TXN_292161,CUST_57163,2337,,4,1,1,89.07,5.02,94.08999999999999
TXN_190696,CUST_25916,2338,,3,2,1,255.92,14.41,270.33
TXN_487694,CUST_53026,2339,,4,3,4,292.29,12.93,305.22
TXN_790300,CUST_54211,2340,,4,2,3,854.35,13.55,867.9
TXN_338118,CUST_63810,2341,,2,4,19,1156.53,10.77,1167.3
TXN_724372,CUST_74347,2342,,3,4,19,309.04,17.64,326.68
TXN_260101,CUST_49889,2343,,1,2,3,670.48,21.4,691.88
TXN_233014,CUST_65841,2344,,2,3,3,136.3,23.39,159.69
TXN_538257,CUST_13259,2345,,6,4,13,1161.67,7.31,1168.98
TXN_712263,CUST_49553,2346,,1,3,2,493.26,6.2,499.46
TXN_526180,CUST_91987,2347,,1,3,2,192.88,14.52,207.4
TXN_377501,CUST_37907,2348,,2,3,1,158.07,12.29,170.35999999999999
TXN_121999,CUST_30391,2349,,4,1,2,397.86,23.0,420.86
TXN_947309,CUST_18406,2350,,1,1,2,434.92,16.67,451.59000000000003
TXN_540274,CUST_23947,2351,,6,3,12,415.36,22.85,438.21000000000004
TXN_669659,CUST_71910,2352,,5,3,14,1003.14,7.11,1010.25
TXN_552990,CUST_65446,2353,,2,3,4,593.72,9.78,603.5
TXN_952768,CUST_63654,2354,,3,2,1,38.63,15.77,54.400000000000006
TXN_253876,CUST_82081,2355,,3,2,1,280.85,17.15,298.0
TXN_727774,CUST_94340,2356,,2,3,1,27.74,11.93,39.67
TXN_789035,CUST_92463,2357,,2,3,1,153.49,18.19,171.68
TXN_416691,CUST_16948,2358,,4,3,3,260.78,19.21,279.98999999999995
TXN_687809,CUST_78101,2359,,4,3,1,48.9,7.72,56.62
TXN_632490,CUST_68947,2360,,2,1,4,571.99,8.5,580.49
TXN_769184,CUST_89407,2361,,2,3,3,91.53,5.92,97.45
TXN_774177,CUST_77176,2362,,4,2,2,538.17,19.3,557.4699999999999
TXN_676670,CUST_36844,2363,,2,2,4,120.83,9.03,129.85999999999999
TXN_636238,CUST_20432,2364,,2,3,18,606.2,18.54,624.74
TXN_748719,CUST_21510,2365,,6,3,14,902.83,22.34,925.1700000000001
TXN_119493,CUST_92809,2366,,1,2,2,159.59,8.5,168.09
TXN_888602,CUST_33578,2367,,2,1,3,826.93,5.1,832.03
TXN_691132,CUST_20149,2368,,2,2,3,445.34,22.68,468.02
TXN_760603,CUST_36934,2369,,4,2,3,603.96,15.46,619.4200000000001
TXN_492895,CUST_40192,2370,,3,1,2,544.09,19.45,563.5400000000001
TXN_628800,CUST_81999,2371,,5,4,17,543.42,21.55,564.9699999999999
TXN_392078,CUST_72598,2372,,2,3,2,384.55,11.94,396.49
TXN_960725,CUST_68568,2373,,3,3,3,897.97,22.39,920.36
TXN_445564,CUST_49226,2374,,1,3,1,276.66,14.62,291.28000000000003
TXN_625825,CUST_72645,2375,,1,2,4,1153.08,7.81,1160.8899999999999
TXN_773828,CUST_56883,2376,,5,4,11,979.84,22.0,1001.84
TXN_437839,CUST_87898,2377,,1,2,1,107.64,14.23,121.87
TXN_471125,CUST_15951,2378,,3,4,1,91.96,16.61,108.57
TXN_773961,CUST_71439,2379,,2,3,4,489.97,18.31,508.28000000000003
TXN_823990,CUST_96795,2380,,3,2,4,191.03,16.7,207.73
TXN_739840,CUST_77278,2381,,1,3,1,217.51,13.76,231.26999999999998
TXN_589226,CUST_39450,2382,,3,3,2,42.04,16.4,58.44
TXN_412097,CUST_62301,2383,,4,2,1,121.16,21.56,142.72
TXN_279402,CUST_94339,2384,,4,3,2,199.12,10.5,209.62
TXN_627558,CUST_35811,2385,,5,4,17,1498.1,10.63,1508.73
TXN_334039,CUST_59345,2386,,3,4,4,227.88,18.37,246.25
TXN_926162,CUST_59903,2387,,2,1,3,735.33,21.53,756.86
TXN_190625,CUST_57572,2388,,3,3,2,385.91,22.73,408.64000000000004
TXN_306795,CUST_30315,2389,,2,2,1,266.91,6.71,273.62
TXN_440098,CUST_24537,2390,,4,1,1,285.84,9.02,294.85999999999996
TXN_641918,CUST_23661,2391,,3,1,4,293.79,7.96,301.75
TXN_351567,CUST_71685,2392,,2,3,3,128.95,7.03,135.98
TXN_559999,CUST_72564,2393,,1,1,4,283.83,22.88,306.71
TXN_522713,CUST_88353,2394,,2,1,2,525.14,12.82,537.96
TXN_466405,CUST_12915,2395,,3,4,14,265.88,8.01,273.89
TXN_534130,CUST_85292,2396,,1,3,2,483.81,10.05,493.86
TXN_435155,CUST_46259,2397,,2,1,4,965.47,15.76,981.23
TXN_641582,CUST_68727,2398,,3,3,1,59.7,7.97,67.67
TXN_829677,CUST_77169,2399,,4,3,4,482.67,16.63,499.3
TXN_569912,CUST_54502,2400,,6,3,13,647.29,11.46,658.75
TXN_815305,CUST_78842,2401,,2,2,1,218.94,11.22,230.16
TXN_108614,CUST_38445,2402,,1,1,2,61.5,10.65,72.15
TXN_591804,CUST_35650,2403,,5,4,13,1021.41,11.54,1032.95
TXN_982701,CUST_59245,2404,,2,2,4,406.77,18.19,424.96
TXN_581703,CUST_29557,2405,,6,3,2,38.91,18.91,57.81999999999999
TXN_337604,CUST_53333,2406,,6,3,10,85.05,10.02,95.07
TXN_742456,CUST_40010,2407,,3,1,4,852.77,12.88,865.65
TXN_569229,CUST_11914,2408,,3,1,2,516.04,10.5,526.54
TXN_679153,CUST_64808,2409,,2,2,1,64.35,16.48,80.83
TXN_844441,CUST_34446,2410,,3,2,1,111.41,19.15,130.56
TXN_451270,CUST_63606,2411,,2,1,3,545.51,19.24,564.75
TXN_763611,CUST_49231,2412,,4,3,2,380.25,7.93,388.18
TXN_587375,CUST_64719,2413,,4,1,3,174.44,12.09,186.53
TXN_555037,CUST_48617,2414,,6,3,11,144.59,24.38,168.97
TXN_975306,CUST_98179,2415,,3,3,1,107.06,14.04,121.1
TXN_767120,CUST_14843,2416,,4,2,2,228.28,6.26,234.54
TXN_189067,CUST_56602,2417,,2,3,3,550.68,21.53,572.2099999999999
TXN_969193,CUST_34132,2418,,2,3,2,216.91,6.51,223.42
TXN_282114,CUST_97864,2419,,2,3,2,380.75,12.96,393.71
TXN_403911,CUST_47016,2420,,3,1,1,107.42,7.78,115.2
TXN_660720,CUST_82976,2421,,3,3,1,57.88,21.39,79.27000000000001
TXN_632115,CUST_89902,2422,,4,1,4,106.58,16.26,122.84
TXN_255192,CUST_18502,2423,,1,2,3,217.14,24.08,241.21999999999997
TXN_194564,CUST_79510,2424,,3,3,2,552.8,5.85,558.65
TXN_684301,CUST_68376,2425,,3,4,11,656.58,17.6,674.1800000000001
TXN_319739,CUST_68577,2426,,4,2,3,806.48,19.72,826.2
TXN_423947,CUST_11512,2427,,2,1,4,794.92,7.72,802.64
TXN_245962,CUST_11603,2428,,3,3,2,452.22,5.24,457.46000000000004
TXN_550315,CUST_48702,2429,,4,3,4,271.19,6.34,277.53
TXN_242862,CUST_19002,2430,,4,1,1,199.46,5.37,204.83
TXN_564195,CUST_30536,2431,,4,1,3,528.27,19.06,547.3299999999999
TXN_962637,CUST_86222,2432,,1,2,3,413.37,17.75,431.12
TXN_557542,CUST_57315,2433,,3,3,1,169.03,24.79,193.82
TXN_631854,CUST_79452,2434,,5,3,16,1124.01,13.45,1137.46
TXN_431541,CUST_25896,2435,,1,2,3,194.91,21.79,216.7
TXN_455865,CUST_47475,2436,,3,4,3,216.7,22.37,239.07
TXN_762270,CUST_37034,2437,,3,3,16,745.83,21.23,767.0600000000001
TXN_777892,CUST_98025,2438,,2,2,1,122.94,23.47,146.41
TXN_895143,CUST_16994,2439,,2,4,16,1257.92,19.85,1277.77
TXN_756702,CUST_36714,2440,,4,1,3,852.8,20.87,873.67
TXN_401065,CUST_15558,2441,,4,1,3,881.24,9.23,890.47
TXN_451975,CUST_15237,2442,,3,3,1,32.7,15.01,47.71
TXN_544198,CUST_17853,2443,,5,3,19,166.65,20.15,186.8
TXN_644503,CUST_58054,2444,,2,2,3,657.36,9.39,666.75
TXN_878245,CUST_21977,2445,,1,3,2,340.26,7.65,347.90999999999997
TXN_808378,CUST_56272,2446,,2,2,4,419.87,18.75,438.62
TXN_884547,CUST_35793,2447,,5,3,4,305.13,23.88,329.01
TXN_641537,CUST_62346,2448,,4,1,3,655.5,22.37,677.87
TXN_752315,CUST_55027,2449,,3,3,3,304.77,6.59,311.35999999999996
TXN_123600,CUST_15628,2450,,2,3,4,671.36,13.49,684.85
TXN_236578,CUST_60795,2451,,3,1,4,253.79,11.39,265.18
TXN_839335,CUST_67709,2452,,2,1,1,295.6,20.44,316.04
TXN_577733,CUST_80545,2453,,4,2,2,84.44,14.07,98.50999999999999
TXN_143471,CUST_28676,2454,,2,1,4,228.88,7.16,236.04
TXN_741701,CUST_95104,2455,,5,4,15,1486.65,15.36,1502.01
TXN_716364,CUST_75489,2456,,5,4,2,133.31,16.47,149.78
TXN_409283,CUST_30192,2457,,2,1,3,886.61,24.73,911.34
TXN_215976,CUST_26813,2458,,3,3,2,247.98,19.71,267.69
TXN_226045,CUST_13333,2459,,4,2,2,134.91,10.66,145.57
TXN_783270,CUST_67894,2460,,3,1,1,195.24,9.73,204.97
TXN_899629,CUST_40496,2461,,3,3,4,494.57,16.88,511.45
TXN_924983,CUST_94191,2462,,3,3,4,553.88,14.53,568.41
TXN_939505,CUST_19409,2463,,2,2,4,401.09,9.89,410.97999999999996
TXN_990000,CUST_27302,2464,,1,1,1,143.98,16.75,160.73
TXN_537146,CUST_80538,2465,,6,4,15,119.04,6.09,125.13000000000001
TXN_455835,CUST_50867,2466,,4,2,1,229.06,15.76,244.82
TXN_918235,CUST_26483,2467,,6,4,12,513.02,9.19,522.21
TXN_281483,CUST_26457,2468,,6,3,8,336.18,18.02,354.2
TXN_338184,CUST_71093,2469,,6,3,19,1153.12,15.93,1169.05
TXN_963163,CUST_42351,2470,,1,2,1,153.64,22.31,175.95
TXN_680083,CUST_96476,2471,,3,2,3,376.54,10.68,387.22
TXN_209806,CUST_13704,2472,,5,3,12,689.58,24.34,713.9200000000001
TXN_889125,CUST_40296,2473,,1,3,3,751.58,18.87,770.45
TXN_996823,CUST_33888,2474,,2,3,2,100.37,12.33,112.7
TXN_414771,CUST_14888,2475,,2,2,2,104.26,8.87,113.13000000000001
TXN_685549,CUST_17456,2476,,4,3,4,129.69,23.41,153.1
TXN_667727,CUST_25554,2477,,2,1,4,1190.03,12.02,1202.05
TXN_429987,CUST_44558,2478,,2,3,3,514.2,11.3,525.5
TXN_166172,CUST_39944,2479,,3,2,1,233.59,18.49,252.08
TXN_338480,CUST_53620,2480,,3,3,12,728.09,5.34,733.4300000000001
TXN_800440,CUST_73741,2481,,3,3,3,272.63,8.17,280.8
TXN_522379,CUST_98602,2482,,3,4,8,380.35,19.07,399.42
TXN_577636,CUST_54943,2483,,3,1,2,316.46,5.9,322.35999999999996
TXN_695092,CUST_72950,2484,,1,2,3,805.84,14.57,820.4100000000001
TXN_502192,CUST_90188,2485,,2,2,2,227.13,10.51,237.64
TXN_515011,CUST_24081,2486,,3,2,4,109.34,17.41,126.75
TXN_873738,CUST_52056,2487,,4,3,2,278.01,17.88,295.89
TXN_524923,CUST_54899,2488,,4,2,4,847.59,14.31,861.9
TXN_618975,CUST_85965,2489,,2,2,3,150.77,21.05,171.82000000000002
TXN_623649,CUST_83977,2490,,3,3,12,518.31,9.42,527.7299999999999
TXN_610345,CUST_28853,2491,,2,2,4,734.77,23.01,757.78
TXN_800209,CUST_95813,2492,,3,4,15,1061.32,24.21,1085.53
TXN_368062,CUST_62730,2493,,2,1,2,434.26,9.08,443.34
TXN_474805,CUST_61820,2494,,1,3,1,98.56,12.55,111.11
TXN_203973,CUST_50064,2495,,2,1,1,224.76,16.99,241.75
TXN_592826,CUST_56021,2496,,2,3,16,935.46,19.56,955.02
TXN_723607,CUST_76020,2497,,3,1,1,248.28,16.1,264.38
TXN_247755,CUST_84941,2498,,5,4,7,164.07,6.61,170.68
TXN_301484,CUST_83490,2499,,3,2,2,410.86,22.4,433.26
TXN_922381,CUST_83859,2500,,3,3,7,340.92,15.57,356.49
TXN_694939,CUST_20290,2501,,3,2,4,963.82,14.85,978.6700000000001
TXN_901612,CUST_54782,2502,,1,1,1,82.09,23.52,105.61
TXN_157211,CUST_33106,2503,,3,2,3,542.99,18.37,561.36
TXN_989087,CUST_42710,2504,,2,3,3,258.61,7.19,265.8
TXN_820500,CUST_87046,2505,,1,2,4,571.37,12.76,584.13
TXN_373641,CUST_67403,2506,,3,4,5,492.56,22.12,514.68
TXN_149036,CUST_33725,2507,,4,2,1,145.29,24.51,169.79999999999998
TXN_251219,CUST_26137,2508,,1,2,3,733.94,7.41,741.35
TXN_902889,CUST_64651,2509,,5,4,16,760.16,15.17,775.3299999999999
TXN_301510,CUST_89746,2510,,2,1,1,32.12,22.37,54.489999999999995
TXN_712141,CUST_61132,2511,,3,3,2,479.32,19.0,498.32
TXN_426161,CUST_51561,2512,,3,3,4,338.77,23.98,362.75
TXN_208403,CUST_83805,2513,,2,1,3,698.13,23.4,721.53
TXN_290594,CUST_69848,2514,,4,3,3,148.59,9.28,157.87
TXN_264867,CUST_33738,2515,,6,4,8,448.17,8.57,456.74
TXN_593534,CUST_89919,2516,,3,2,4,829.03,11.68,840.7099999999999
TXN_432005,CUST_54246,2517,,4,2,4,480.52,23.08,503.59999999999997
TXN_640884,CUST_41855,2518,,3,1,3,570.22,23.74,593.96
TXN_180198,CUST_22206,2519,,3,2,3,509.35,16.71,526.0600000000001
TXN_369242,CUST_76321,2520,,1,1,3,353.19,10.65,363.84
TXN_928005,CUST_65745,2521,,2,4,19,647.87,24.92,672.79
TXN_147125,CUST_88806,2522,,3,4,3,240.16,20.19,260.35
TXN_167887,CUST_99361,2523,,2,1,2,332.31,6.04,338.35
TXN_683530,CUST_55150,2524,,5,4,17,786.55,5.08,791.63
TXN_406579,CUST_92611,2525,,3,3,2,295.88,8.94,304.82
TXN_798455,CUST_37036,2526,,2,2,2,192.75,12.51,205.26
TXN_141345,CUST_19689,2527,,3,3,1,293.62,17.18,310.8
TXN_168386,CUST_79831,2528,,2,4,2,21.85,21.29,43.14
TXN_682993,CUST_99867,2529,,4,3,2,480.88,15.67,496.55
TXN_975706,CUST_76049,2530,,2,1,1,27.11,7.8,34.91
TXN_697607,CUST_80762,2531,,4,3,2,304.51,24.41,328.92
TXN_518608,CUST_82188,2532,,3,1,1,63.93,19.11,83.03999999999999
TXN_787056,CUST_61804,2533,,2,1,3,630.09,5.73,635.82
TXN_634948,CUST_80815,2534,,2,3,1,100.34,9.18,109.52000000000001
TXN_270369,CUST_28674,2535,,1,1,4,1061.52,5.77,1067.29
TXN_959342,CUST_87201,2536,,3,1,3,646.96,18.57,665.5300000000001
TXN_597280,CUST_70943,2537,,4,3,1,94.05,8.69,102.74
TXN_554037,CUST_26753,2538,,1,3,1,97.36,12.11,109.47
TXN_321480,CUST_73205,2539,,1,2,3,695.83,22.81,718.64
TXN_771424,CUST_74532,2540,,3,1,2,143.65,17.31,160.96
TXN_633774,CUST_40475,2541,,4,1,1,32.35,13.49,45.84
TXN_587618,CUST_78266,2542,,3,3,3,432.39,18.85,451.24
TXN_709844,CUST_75954,2543,,4,1,3,797.42,19.12,816.54
TXN_913201,CUST_69431,2544,,2,2,2,410.13,15.83,425.96
TXN_675434,CUST_89949,2545,,3,4,12,427.97,19.41,447.38000000000005
TXN_945485,CUST_34441,2546,,2,3,4,106.03,7.53,113.56
TXN_976022,CUST_63410,2547,,3,2,4,980.17,12.16,992.3299999999999
TXN_912955,CUST_25456,2548,,1,1,3,870.5,17.88,888.38
TXN_244486,CUST_97033,2549,,5,4,12,304.21,6.77,310.97999999999996
TXN_226433,CUST_20895,2550,,2,2,3,525.45,21.3,546.75
TXN_317482,CUST_64482,2551,,1,2,3,652.2,23.27,675.47
TXN_473091,CUST_29477,2552,,4,2,2,91.98,16.74,108.72
TXN_872423,CUST_36060,2553,,2,3,1,205.22,15.65,220.87
TXN_227542,CUST_53374,2554,,2,3,1,221.23,22.85,244.07999999999998
TXN_483304,CUST_31405,2555,,2,1,3,111.73,7.54,119.27000000000001
TXN_131417,CUST_48199,2556,,2,3,4,923.44,6.09,929.5300000000001
TXN_789886,CUST_42359,2557,,3,1,3,167.89,20.76,188.64999999999998
TXN_369745,CUST_67848,2558,,6,3,17,1357.36,16.81,1374.1699999999998
TXN_999308,CUST_92514,2559,,4,3,4,160.64,8.4,169.04
TXN_897173,CUST_20086,2560,,5,3,8,489.69,14.14,503.83
TXN_999228,CUST_37577,2561,,1,3,1,39.29,23.28,62.57
TXN_525508,CUST_64896,2562,,4,2,3,872.38,21.08,893.46
TXN_420477,CUST_80722,2563,,4,1,4,1143.26,23.1,1166.36
TXN_406313,CUST_13856,2564,,4,1,1,243.85,21.34,265.19
TXN_815801,CUST_64250,2565,,3,3,11,783.54,8.43,791.9699999999999
TXN_792437,CUST_72227,2566,,6,3,14,714.31,16.8,731.1099999999999
TXN_801028,CUST_87838,2567,,3,1,4,988.4,9.28,997.68
TXN_770073,CUST_63439,2568,,1,2,4,893.25,11.97,905.22
TXN_653904,CUST_28512,2569,,2,1,4,569.57,21.13,590.7
TXN_265393,CUST_99830,2570,,2,4,18,1716.49,14.51,1731.0
TXN_808993,CUST_37467,2571,,2,3,1,67.38,11.4,78.78
TXN_220676,CUST_10913,2572,,5,3,19,1403.38,18.11,1421.49
TXN_652631,CUST_25554,2573,,3,3,3,179.96,10.75,190.71
TXN_299586,CUST_17338,2574,,2,2,4,166.45,23.72,190.17
TXN_181827,CUST_15891,2575,,3,2,2,451.43,16.41,467.84000000000003
TXN_629783,CUST_77075,2576,,4,2,3,632.24,12.57,644.8100000000001
TXN_725499,CUST_23132,2577,,3,2,3,802.59,13.29,815.88
TXN_201459,CUST_58485,2578,,1,3,1,115.8,15.55,131.35
TXN_255374,CUST_24254,2579,,3,1,3,297.76,11.14,308.9
TXN_352412,CUST_11355,2580,,3,2,1,254.2,5.91,260.11
TXN_407177,CUST_25662,2581,,3,1,1,226.98,14.2,241.17999999999998
TXN_246119,CUST_19064,2582,,3,1,3,886.32,14.09,900.4100000000001
TXN_840565,CUST_22691,2583,,2,3,2,71.61,10.29,81.9
TXN_662323,CUST_87747,2584,,6,4,15,1402.19,7.59,1409.78
TXN_434287,CUST_73527,2585,,2,1,4,1027.74,7.06,1034.8
TXN_144805,CUST_46221,2586,,3,3,1,278.47,19.82,298.29
TXN_367236,CUST_17392,2587,,4,1,2,120.71,14.26,134.97
TXN_295942,CUST_79350,2588,,3,3,16,1446.87,23.42,1470.29
TXN_628034,CUST_24969,2589,,1,1,2,176.2,10.68,186.88
TXN_414480,CUST_96565,2590,,3,3,2,327.07,15.58,342.65
TXN_402827,CUST_85741,2591,,3,3,6,308.64,8.27,316.90999999999997
TXN_399959,CUST_51410,2592,,2,3,2,122.42,6.06,128.48
TXN_198271,CUST_13120,2593,,3,3,1,44.91,20.19,65.1
TXN_179401,CUST_15807,2594,,5,3,1,32.08,9.97,42.05
TXN_973295,CUST_47066,2595,,5,3,5,195.71,14.85,210.56
TXN_916936,CUST_54773,2596,,2,1,4,224.58,18.37,242.95000000000002
TXN_175341,CUST_85209,2597,,2,3,4,1154.31,15.55,1169.86
TXN_874794,CUST_15620,2598,,5,4,5,163.25,19.23,182.48
TXN_403607,CUST_20705,2599,,4,2,2,473.04,24.67,497.71000000000004
TXN_128972,CUST_13752,2600,,3,4,10,369.25,5.97,375.22
TXN_590927,CUST_86328,2601,,3,4,16,1434.22,6.21,1440.43
TXN_645488,CUST_65027,2602,,3,1,2,327.52,8.19,335.71
TXN_739123,CUST_94446,2603,,4,3,3,539.28,14.76,554.04
TXN_409042,CUST_12317,2604,,3,3,4,376.99,20.62,397.61
TXN_259000,CUST_24880,2605,,1,3,4,1054.74,16.12,1070.86
TXN_786201,CUST_99455,2606,,1,2,1,249.53,7.57,257.1
TXN_565886,CUST_28830,2607,,4,1,1,206.3,24.68,230.98000000000002
TXN_795851,CUST_60246,2608,,6,4,19,537.03,8.31,545.3399999999999
TXN_992193,CUST_31550,2609,,1,1,2,407.6,7.32,414.92
TXN_340403,CUST_38107,2610,,3,3,3,87.32,13.52,100.83999999999999
TXN_842125,CUST_59675,2611,,4,3,3,486.52,23.21,509.72999999999996
TXN_305492,CUST_26934,2612,,4,3,3,211.91,20.58,232.49
TXN_675100,CUST_31272,2613,,2,4,18,433.24,17.45,450.69
TXN_785723,CUST_27254,2614,,3,3,1,60.24,6.7,66.94
TXN_961838,CUST_80373,2615,,4,3,4,1017.03,24.76,1041.79
TXN_166330,CUST_12075,2616,,2,1,3,97.88,19.72,117.6
TXN_919835,CUST_59914,2617,,4,1,3,227.0,9.96,236.96
TXN_436164,CUST_92541,2618,,2,4,16,547.16,22.96,570.12
TXN_574342,CUST_41246,2619,,3,3,3,708.77,19.22,727.99
TXN_504649,CUST_39810,2620,,1,2,3,788.98,20.74,809.72
TXN_811170,CUST_57061,2621,,5,3,6,546.8,17.4,564.1999999999999
TXN_544137,CUST_47382,2622,,6,3,3,200.38,15.4,215.78
TXN_901318,CUST_58741,2623,,1,3,2,111.24,11.71,122.94999999999999
TXN_711080,CUST_30317,2624,,5,4,7,260.36,11.44,271.8
TXN_891858,CUST_42539,2625,,1,3,4,243.22,23.85,267.07
TXN_574946,CUST_64987,2626,,2,2,2,411.84,13.91,425.75
TXN_623330,CUST_62442,2627,,3,4,14,909.77,13.28,923.05
TXN_937264,CUST_51654,2628,,3,4,14,576.93,22.9,599.8299999999999
TXN_865376,CUST_27199,2629,,2,2,2,579.42,17.66,597.0799999999999
TXN_576073,CUST_50058,2630,,1,1,3,362.75,7.17,369.92
TXN_746233,CUST_95419,2631,,3,2,2,452.92,21.82,474.74
TXN_464267,CUST_43112,2632,,4,2,2,111.47,14.81,126.28
TXN_893424,CUST_37624,2633,,6,3,11,523.18,9.8,532.9799999999999
TXN_855385,CUST_13336,2634,,3,2,2,496.34,23.24,519.5799999999999
TXN_534899,CUST_20732,2635,,3,1,2,59.57,5.77,65.34
TXN_810662,CUST_19513,2636,,3,1,4,766.99,20.45,787.44
TXN_171569,CUST_47500,2637,,2,1,2,88.05,12.58,100.63
TXN_831433,CUST_44373,2638,,2,2,2,290.04,19.51,309.55
TXN_956168,CUST_36530,2639,,1,3,1,26.47,11.42,37.89
TXN_674545,CUST_51152,2640,,2,1,4,180.04,12.3,192.34
TXN_438808,CUST_83108,2641,,1,1,2,362.31,15.6,377.91
TXN_808780,CUST_14935,2642,,1,3,4,730.69,11.3,741.99
TXN_685718,CUST_85140,2643,,2,2,1,297.63,23.55,321.18
TXN_836514,CUST_93370,2644,,2,2,2,147.96,17.5,165.46
TXN_400281,CUST_57057,2645,,2,1,1,167.45,11.95,179.39999999999998
TXN_501668,CUST_38579,2646,,3,3,2,78.43,5.93,84.36000000000001
TXN_143719,CUST_31544,2647,,3,1,1,253.33,14.19,267.52000000000004
TXN_877164,CUST_86484,2648,,2,1,4,165.69,16.01,181.7
